"Var1"	"Var2"	"value"	"pvalue"
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN144811_c2_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN144811_c2_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN144811_c2_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN144823_c1_g2_i1"	-0.880406274042429	0.0205987347749206
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN144823_c1_g2_i1"	-0.880406274042429	0.0205987347749206
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN144823_c1_g2_i1"	-0.880406274042429	0.0205987347749206
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN144823_c1_g2_i1"	-0.880406274042429	0.0205987347749206
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN144823_c1_g2_i1"	-0.880406274042429	0.0205987347749206
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN144825_c5_g1_i5"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN144825_c5_g1_i5"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN144825_c5_g1_i5"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN142739_c1_g1_i1"	-0.94112394811432	0.00509754056486145
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN142739_c1_g1_i1"	-0.94112394811432	0.00509754056486145
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN142739_c1_g1_i1"	-0.94112394811432	0.00509754056486145
"k__Bacteria.p__Firmicutes.c__Clostridia"	"TRINITY_DN135950_c1_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales"	"TRINITY_DN135950_c1_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas"	"TRINITY_DN136156_c0_g2_i2"	-0.826184389323165	0.0426921527584492
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus"	"TRINITY_DN136156_c0_g2_i2"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__adolescentis"	"TRINITY_DN136156_c0_g2_i2"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__"	"TRINITY_DN136156_c0_g2_i2"	-0.826184389323165	0.0426921527584492
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN136118_c0_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN136118_c0_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN136118_c0_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas"	"TRINITY_DN137258_c5_g1_i6"	-0.935483870967742	0.0061092276190795
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus"	"TRINITY_DN137258_c5_g1_i6"	0.94112394811432	0.00509754056486145
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__adolescentis"	"TRINITY_DN137258_c5_g1_i6"	0.819688599970537	0.0458371412324534
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__"	"TRINITY_DN137258_c5_g1_i6"	-0.935483870967742	0.0061092276190795
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN136903_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN136903_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN136903_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN136903_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN136903_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN136922_c1_g3_i3"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN144624_c4_g1_i1"	0.828078671210825	0.0417946804560452
"k__Bacteria.p__Firmicutes"	"TRINITY_DN144610_c1_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi"	"TRINITY_DN144044_c6_g1_i2"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales"	"TRINITY_DN144044_c6_g1_i2"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae"	"TRINITY_DN144044_c6_g1_i2"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN144044_c6_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN144044_c6_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN144044_c6_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Bacilli"	"TRINITY_DN144063_c5_g2_i1"	0.811679449913428	0.0498575851013405
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__adolescentis"	"TRINITY_DN144063_c5_g2_i1"	0.84066800169605	0.0360575728451593
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium"	"TRINITY_DN143020_c3_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii"	"TRINITY_DN143020_c3_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN143018_c39_g5_i1"	-0.898645105261295	0.0148886220055804
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN143018_c39_g5_i1"	-0.898645105261295	0.0148886220055804
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN143018_c39_g5_i1"	-0.898645105261295	0.0148886220055804
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN130289_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN130289_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN130289_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN130289_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN130289_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN141378_c0_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN141378_c0_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN141378_c0_g1_i1"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN142174_c7_g1_i1"	-0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN142174_c7_g1_i1"	-0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN142174_c7_g1_i1"	-0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN142174_c7_g1_i1"	-0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN142174_c7_g1_i1"	-0.828078671210825	0.0417946804560452
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN142178_c2_g1_i3"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN142178_c2_g1_i3"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN142178_c2_g1_i3"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN142178_c2_g1_i3"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN142178_c2_g1_i3"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Bacilli"	"TRINITY_DN138200_c2_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas"	"TRINITY_DN137350_c1_g1_i5"	-0.898026510133875	0.0150676985628473
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__"	"TRINITY_DN137350_c1_g1_i5"	-0.898026510133875	0.0150676985628473
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN140874_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN140874_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN140874_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN140874_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN140874_c2_g1_i6"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes"	"TRINITY_DN144974_c2_g2_i18"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes"	"TRINITY_DN144971_c2_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Proteobacteria"	"TRINITY_DN142033_c4_g1_i1"	0.927633657043918	0.00766584418747307
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium"	"TRINITY_DN142033_c4_g1_i1"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Phascolarctobacterium"	"TRINITY_DN142033_c4_g1_i1"	0.869656553478673	0.0243768916856908
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__distasonis"	"TRINITY_DN142033_c4_g1_i1"	-0.869656553478673	0.0243768916856908
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii"	"TRINITY_DN142033_c4_g1_i1"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Phascolarctobacterium.s__"	"TRINITY_DN142033_c4_g1_i1"	0.869656553478673	0.0243768916856908
"k__Bacteria.p__Bacteroidetes"	"TRINITY_DN145774_c5_g2_i5"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia"	"TRINITY_DN145774_c5_g2_i5"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales"	"TRINITY_DN145774_c5_g2_i5"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium"	"TRINITY_DN139116_c3_g1_i4"	0.831655489905492	0.0401243800094586
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__"	"TRINITY_DN139116_c3_g1_i4"	0.831655489905492	0.0401243800094586
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN145435_c1_g1_i3"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN145435_c1_g1_i3"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN145435_c1_g1_i3"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN145435_c1_g1_i3"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN145435_c1_g1_i3"	-0.84066800169605	0.0360575728451593
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia"	"TRINITY_DN145477_c0_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales"	"TRINITY_DN145477_c0_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae"	"TRINITY_DN145477_c0_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella"	"TRINITY_DN145477_c0_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__aerofaciens"	"TRINITY_DN145477_c0_g1_i4"	-0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes"	"TRINITY_DN391824_c1_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi"	"TRINITY_DN85531_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales"	"TRINITY_DN85531_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae"	"TRINITY_DN85531_c0_g1_i1"	0.845154254728517	0.0341094231674095
"k__Bacteria.p__Firmicutes"	"TRINITY_DN85643_c0_g1_i1"	0.845154254728517	0.0341094231674095
